Id,Source,Target,Type,Weight,Start,End,period_set_id,period_id,sort_order,profile,window_size,weight_type,joint_threshold,stopword_version,context_filter,joint_count,ppmi,rank_by_count,rank_by_pmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,label
full|w10|count|long_period_manual_p002|審查會|開會,審查會,開會,Undirected,21.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,21,2.051392810593669,5207,8339,,,4.619047619047619,,"21.0, 2.051, "
full|w10|count|long_period_manual_p002|審查長|蔣,審查長,蔣,Undirected,7.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,7,14.21800816909996,15291,64,,,1.0,,"7.0, 14.218, "
full|w10|count|long_period_manual_p002|審議|審議會,審議,審議會,Undirected,31.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,31,4.875503316710131,3035,2772,,,3.3870967741935485,,"31.0, 4.876, "
full|w10|count|long_period_manual_p002|審議|廢棄,審議,廢棄,Undirected,8.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,8,7.302128790264186,12706,1182,,,6.25,,"8.0, 7.302, "
full|w10|count|long_period_manual_p002|審議|憲法,審議,憲法,Undirected,94.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,94,0.0,517,14970,,,4.117021276595745,,"94.0, 0.000, "
full|w10|count|long_period_manual_p002|審議|憲法審議會,審議,憲法審議會,Undirected,21.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,21,3.8281976019317745,5208,3952,,,4.619047619047619,,"21.0, 3.828, "
full|w10|count|long_period_manual_p002|審議|憲法會議,審議,憲法會議,Undirected,54.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,54,1.8710396555415503,1292,8871,,,5.351851851851852,,"54.0, 1.871, "
full|w10|count|long_period_manual_p002|審議|憲法草案,審議,憲法草案,Undirected,10.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,10,3.3427707747615325,9925,5002,,,4.8,,"10.0, 3.343, "
full|w10|count|long_period_manual_p002|審議|憲法起草委員會,審議,憲法起草委員會,Undirected,8.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.6518748292913115,12707,6496,,,3.75,,"8.0, 2.652, "
full|w10|count|long_period_manual_p002|審議|成立,審議,成立,Undirected,7.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.5703249012137594,15292,13157,,,4.285714285714286,,"7.0, 0.570, "
full|w10|count|long_period_manual_p002|審議|提出,審議,提出,Undirected,17.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,17,1.1011100197203056,6603,11514,,,5.588235294117647,,"17.0, 1.101, "
full|w10|count|long_period_manual_p002|審議|昨日,審議,昨日,Undirected,13.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,13,1.83542917116285,8143,9003,,,5.3076923076923075,,"13.0, 1.835, "
full|w10|count|long_period_manual_p002|審議|會議,審議,會議,Undirected,7.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,7,0.6550701684511182,15293,12909,,,4.857142857142857,,"7.0, 0.655, "
full|w10|count|long_period_manual_p002|審議|條文,審議,條文,Undirected,17.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,17,3.3971253041999336,6604,4893,,,6.176470588235294,,"17.0, 3.397, "
full|w10|count|long_period_manual_p002|審議|省制,審議,省制,Undirected,11.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,11,2.4336335733926786,9145,7170,,,3.090909090909091,,"11.0, 2.434, "
full|w10|count|long_period_manual_p002|審議|終了,審議,終了,Undirected,7.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,7,7.819977095126806,15294,992,,,2.2857142857142856,,"7.0, 7.820, "
full|w10|count|long_period_manual_p002|審議|結果,審議,結果,Undirected,21.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,21,3.0157482740559214,5209,5646,,,3.0476190476190474,,"21.0, 3.016, "
full|w10|count|long_period_manual_p002|審議|繼續,審議,繼續,Undirected,8.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,8,2.5310061853659183,12708,6871,,,2.0,,"8.0, 2.531, "
full|w10|count|long_period_manual_p002|審議|草案,審議,草案,Undirected,21.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,21,4.368516187598089,5210,3306,,,4.523809523809524,,"21.0, 4.369, "
full|w10|count|long_period_manual_p002|審議|表決,審議,表決,Undirected,30.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,30,2.6315905578369563,3154,6562,,,5.166666666666667,,"30.0, 2.632, "
full|w10|count|long_period_manual_p002|審議|褚輔成,審議,褚輔成,Undirected,7.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,7,4.621197231012308,15295,3024,,,6.428571428571429,,"7.0, 4.621, "
full|w10|count|long_period_manual_p002|審議|討論,審議,討論,Undirected,27.0,1913-02-23,1923-11-17,long_period_manual,long_period_manual_p002,2,full,10,count,7,5always,filtered_pre_zhixian_context,27,1.273654225991848,3699,10901,,,6.481481481481482,,"27.0, 1.274, "
