period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p002,人數,兩點,U,12,12,4120,139,375816,375816,4120,139,3.977259769764947,3.977259769764947,,,5.416666666666667,,7651,3002
long_period_manual,long_period_manual_p002,人數,參議員,U,12,12,4120,154,375816,375816,4120,154,3.829414301793553,3.829414301793553,,,4.833333333333333,,7652,3157
long_period_manual,long_period_manual_p002,人數,王家襄,U,12,12,4120,530,375816,375816,4120,530,2.0463522930378932,2.0463522930378932,,,8.5,,7653,6728
long_period_manual,long_period_manual_p002,人民,信仰,U,12,12,4488,53,375816,375816,4488,53,5.244852049387043,5.244852049387043,,,3.6666666666666665,,7654,1877
long_period_manual,long_period_manual_p002,人民,幸福,U,12,12,4488,24,375816,375816,4488,24,6.387810003229086,6.387810003229086,,,3.25,,7655,1262
long_period_manual,long_period_manual_p002,人民,心,U,12,12,4488,186,375816,375816,4488,186,3.433613692842211,3.433613692842211,,,5.333333333333333,,7656,3681
long_period_manual,long_period_manual_p002,人民,民主,U,12,12,4488,443,375816,375816,4488,443,2.1816096153952245,2.1816096153952245,,,5.916666666666667,,7657,6400
long_period_manual,long_period_manual_p002,代理,總理,U,12,12,89,943,375816,375816,89,943,6.747782072917541,6.747782072917541,,,2.8333333333333335,,7658,1135
long_period_manual,long_period_manual_p002,代表,公團,U,12,12,5112,43,375816,375816,5112,43,5.358692588909943,5.358692588909943,,,3.0833333333333335,,7659,1819
long_period_manual,long_period_manual_p002,代表,員,U,12,12,5112,322,375816,375816,5112,322,2.4540404654974237,2.4540404654974237,,,4.666666666666667,,7660,5734
long_period_manual,long_period_manual_p002,代表,委員,U,12,12,5112,1705,375816,375816,5112,1705,0.049401319700506145,0.049401319700506145,,,5.5,,7661,11862
long_period_manual,long_period_manual_p002,代表,委員會,U,12,12,5112,520,375816,375816,5112,520,1.7625895305835861,1.7625895305835861,,,5.333333333333333,,7662,7441
